yyyymmdd,temperature,year,month,day,ltm,anomaly
20130311,20.3,2013,3,11,17.829411764705885,2.470588235294116
20130312,20.400000000000002,2013,3,12,18.63529411764706,1.764705882352942
20130313,22.8,2013,3,13,19.5764705882353,3.2235294117647015
20130314,19.900000000000002,2013,3,14,19.2764705882353,0.6235294117647037
20130315,19.200000000000003,2013,3,15,19.500000000000004,-0.3000000000000007
20130316,20.0,2013,3,16,20.17058823529412,-0.17058823529411882
20130317,21.200000000000003,2013,3,17,20.458823529411767,0.7411764705882362
20130318,23.6,2013,3,18,21.341176470588238,2.258823529411764
20130319,24.3,2013,3,19,21.88823529411765,2.4117647058823515
20130320,25.1,2013,3,20,21.46470588235294,3.63529411764706
20130321,20.8,2013,3,21,20.8,0.0
20130322,21.5,2013,3,22,20.823529411764707,0.6764705882352935
20130323,23.3,2013,3,23,20.582352941176474,2.717647058823527
20130324,23.400000000000002,2013,3,24,19.882352941176475,3.5176470588235276
20130325,21.200000000000003,2013,3,25,19.829411764705885,1.370588235294118
20130326,19.0,2013,3,26,20.029411764705884,-1.029411764705884
20130327,20.0,2013,3,27,20.688235294117646,-0.6882352941176464
20130328,19.700000000000003,2013,3,28,20.91764705882353,-1.2176470588235269
20130329,20.3,2013,3,29,21.329411764705885,-1.029411764705884
20130330,18.7,2013,3,30,21.81764705882353,-3.117647058823529
20130331,19.700000000000003,2013,3,31,21.741176470588236,-2.0411764705882334
20130401,20.1,2013,4,1,21.45882352941177,-1.3588235294117688
20130402,21.1,2013,4,2,21.329411764705885,-0.22941176470588331
20130403,19.1,2013,4,3,21.376470588235296,-2.276470588235295
20130404,19.3,2013,4,4,21.50588235294118,-2.2058823529411775
20130405,23.3,2013,4,5,22.082352941176474,1.2176470588235269
20130406,20.400000000000002,2013,4,6,21.841176470588238,-1.4411764705882355
20130407,17.400000000000002,2013,4,7,21.44117647058824,-4.041176470588237
20130408,18.8,2013,4,8,21.87058823529412,-3.070588235294121
20130409,19.400000000000002,2013,4,9,22.441176470588236,-3.0411764705882334
20130410,18.400000000000002,2013,4,10,22.75294117647059,-4.352941176470587
20130411,17.3,2013,4,11,23.10588235294118,-5.805882352941179
20130412,17.2,2013,4,12,22.78235294117647,-5.58235294117647
20130413,19.900000000000002,2013,4,13,23.17058823529412,-3.2705882352941167
20130414,21.6,2013,4,14,23.041176470588237,-1.4411764705882355
20130415,22.900000000000002,2013,4,15,22.329411764705885,0.5705882352941174
20130416,22.8,2013,4,16,22.658823529411762,0.14117647058823835
20130417,24.8,2013,4,17,23.264705882352942,1.5352941176470587
20130418,25.5,2013,4,18,23.264705882352946,2.2352941176470544
20130419,25.200000000000003,2013,4,19,23.65294117647059,1.5470588235294116
20130420,22.700000000000003,2013,4,20,24.023529411764706,-1.323529411764703
20130421,22.0,2013,4,21,24.558823529411764,-2.5588235294117645
20130422,19.8,2013,4,22,24.158823529411766,-4.358823529411765
20130423,22.1,2013,4,23,23.864705882352943,-1.764705882352942
20130424,25.0,2013,4,24,23.829411764705885,1.1705882352941153
20130425,26.0,2013,4,25,23.894117647058824,2.105882352941176
20130426,22.1,2013,4,26,24.02352941176471,-1.923529411764708
20130427,21.5,2013,4,27,24.21764705882353,-2.7176470588235304
20130428,22.1,2013,4,28,24.0,-1.8999999999999986
20130429,23.700000000000003,2013,4,29,24.158823529411762,-0.4588235294117595
20130430,24.400000000000002,2013,4,30,24.74705882352941,-0.34705882352940876
20130501,21.8,2013,5,1,24.905882352941177,-3.105882352941176
20130502,19.3,2013,5,2,25.02352941176471,-5.723529411764709
20130503,19.700000000000003,2013,5,3,25.082352941176474,-5.382352941176471
20130504,20.8,2013,5,4,24.835294117647063,-4.035294117647062
20130505,22.1,2013,5,5,25.13529411764706,-3.0352941176470587
20130506,22.400000000000002,2013,5,6,25.482352941176472,-3.0823529411764703
20130507,23.3,2013,5,7,25.764705882352942,-2.4647058823529413
20130508,22.900000000000002,2013,5,8,26.00588235294118,-3.105882352941176
20130509,25.200000000000003,2013,5,9,26.464705882352945,-1.264705882352942
20130510,25.0,2013,5,10,26.14117647058824,-1.1411764705882383
20130511,25.6,2013,5,11,25.994117647058825,-0.3941176470588239
20130512,24.700000000000003,2013,5,12,26.305882352941175,-1.6058823529411725
20130513,26.0,2013,5,13,26.394117647058827,-0.39411764705882746
20130514,26.200000000000003,2013,5,14,26.6,-0.3999999999999986
20130515,28.400000000000002,2013,5,15,26.782352941176473,1.617647058823529
20130516,27.6,2013,5,16,26.37058823529412,1.2294117647058798
20130517,25.900000000000002,2013,5,17,26.45294117647059,-0.5529411764705863
20130518,28.3,2013,5,18,27.041176470588233,1.2588235294117673
20130519,29.200000000000003,2013,5,19,27.15294117647059,2.0470588235294116
20130520,29.0,2013,5,20,26.61764705882353,2.382352941176471
20130521,25.700000000000003,2013,5,21,26.205882352941178,-0.5058823529411747
20130522,24.8,2013,5,22,26.470588235294116,-1.6705882352941153
20130523,26.5,2013,5,23,26.48823529411765,0.011764705882349347
20130524,27.8,2013,5,24,26.61764705882353,1.1823529411764717
20130525,25.700000000000003,2013,5,25,27.05294117647059,-1.352941176470587
20130526,27.8,2013,5,26,27.541176470588237,0.2588235294117638
20130527,28.8,2013,5,27,27.68235294117647,1.117647058823529
20130528,29.200000000000003,2013,5,28,27.623529411764704,1.5764705882352992
20130529,29.1,2013,5,29,27.588235294117652,1.5117647058823493
20130530,29.3,2013,5,30,27.694117647058825,1.605882352941176
20130531,29.5,2013,5,31,28.01764705882353,1.4823529411764689
20130601,29.6,2013,6,1,28.105882352941176,1.4941176470588253
20130602,29.8,2013,6,2,28.03529411764706,1.764705882352942
20130603,29.8,2013,6,3,28.458823529411767,1.341176470588234
20130604,28.0,2013,6,4,28.347058823529412,-0.3470588235294123
20130605,26.8,2013,6,5,28.282352941176473,-1.4823529411764724
20130606,27.1,2013,6,6,28.029411764705884,-0.9294117647058826
20130607,29.200000000000003,2013,6,7,28.22941176470588,0.9705882352941231
20130608,29.3,2013,6,8,28.43529411764706,0.8647058823529399
20130609,29.1,2013,6,9,28.35294117647059,0.7470588235294109
20130610,28.6,2013,6,10,28.18235294117647,0.4176470588235297
20130611,24.0,2013,6,11,27.947058823529417,-3.9470588235294173
20130612,24.400000000000002,2013,6,12,27.670588235294115,-3.270588235294113
20130613,25.0,2013,6,13,28.052941176470586,-3.0529411764705863
20130614,24.900000000000002,2013,6,14,28.023529411764706,-3.1235294117647037
20130615,25.6,2013,6,15,28.2,-2.599999999999998
20130616,26.8,2013,6,16,28.2764705882353,-1.4764705882352978
20130617,27.5,2013,6,17,28.335294117647063,-0.835294117647063
20130618,28.8,2013,6,18,28.78235294117647,0.017647058823531125
20130619,29.700000000000003,2013,6,19,29.13529411764706,0.5647058823529427
20130620,30.1,2013,6,20,29.6,0.5
20130621,29.6,2013,6,21,29.31764705882353,0.28235294117647314
20130622,27.5,2013,6,22,28.67058823529412,-1.1705882352941188
20130623,27.6,2013,6,23,28.735294117647058,-1.1352941176470566
20130624,27.400000000000002,2013,6,24,28.900000000000002,-1.5
20130625,29.3,2013,6,25,28.75882352941177,0.5411764705882298
20130626,29.700000000000003,2013,6,26,29.02352941176471,0.6764705882352935
20130627,29.8,2013,6,27,29.088235294117652,0.7117647058823486
20130628,29.8,2013,6,28,28.547058823529415,1.2529411764705856
20130629,29.8,2013,6,29,28.994117647058825,0.8058823529411754
20130630,29.8,2013,6,30,28.894117647058827,0.9058823529411733
20130701,28.200000000000003,2013,7,1,29.076470588235296,-0.8764705882352928
20130702,29.400000000000002,2013,7,2,29.241176470588236,0.15882352941176592
20130703,29.700000000000003,2013,7,3,29.311764705882354,0.38823529411764923
20130704,29.5,2013,7,4,29.417647058823533,0.08235294117646674
20130705,29.8,2013,7,5,29.18823529411765,0.6117647058823508
20130706,28.5,2013,7,6,28.894117647058824,-0.3941176470588239
20130707,27.3,2013,7,7,29.04705882352941,-1.7470588235294109
20130708,28.8,2013,7,8,29.447058823529414,-0.647058823529413
20130709,29.0,2013,7,9,29.452941176470585,-0.45294117647058485
20130710,27.5,2013,7,10,29.294117647058822,-1.7941176470588225
20130711,28.8,2013,7,11,29.38235294117647,-0.5823529411764703
20130712,29.700000000000003,2013,7,12,29.60588235294118,0.0941176470588232
20130713,30.1,2013,7,13,29.523529411764706,0.5764705882352956
20130714,29.3,2013,7,14,29.482352941176472,-0.18235294117647172
20130715,26.0,2013,7,15,29.241176470588236,-3.241176470588236
20130716,25.900000000000002,2013,7,16,29.0,-3.099999999999998
20130717,26.200000000000003,2013,7,17,29.13529411764706,-2.9352941176470573
20130718,27.3,2013,7,18,28.86470588235294,-1.5647058823529392
20130719,26.8,2013,7,19,28.8,-2.0
20130720,27.3,2013,7,20,28.78235294117647,-1.4823529411764689
20130721,27.400000000000002,2013,7,21,29.094117647058823,-1.694117647058821
20130722,27.8,2013,7,22,29.14117647058824,-1.3411764705882376
20130723,27.400000000000002,2013,7,23,29.135294117647057,-1.7352941176470544
20130724,26.0,2013,7,24,29.34705882352941,-3.3470588235294088
20130725,25.700000000000003,2013,7,25,29.500000000000004,-3.8000000000000007
20130726,26.200000000000003,2013,7,26,29.27058823529412,-3.0705882352941174
20130727,27.0,2013,7,27,29.105882352941173,-2.1058823529411725
20130728,27.700000000000003,2013,7,28,29.45294117647059,-1.7529411764705856
20130729,28.0,2013,7,29,29.33529411764706,-1.3352941176470594
20130730,29.1,2013,7,30,29.358823529411765,-0.2588235294117638
20130731,29.400000000000002,2013,7,31,29.35294117647059,0.0470588235294116
20130801,28.3,2013,8,1,29.38823529411765,-1.0882352941176485
20130802,26.5,2013,8,2,29.10588235294118,-2.6058823529411796
20130803,28.200000000000003,2013,8,3,28.65294117647059,-0.4529411764705884
20130804,29.200000000000003,2013,8,4,28.7764705882353,0.4235294117647044
20130805,29.400000000000002,2013,8,5,28.82352941176471,0.5764705882352921
20130806,29.5,2013,8,6,28.78235294117647,0.7176470588235304
20130807,29.200000000000003,2013,8,7,29.435294117647057,-0.23529411764705443
20130808,29.400000000000002,2013,8,8,29.60588235294118,-0.20588235294117752
20130809,29.6,2013,8,9,29.32941176470588,0.27058823529412024
20130810,30.0,2013,8,10,28.488235294117647,1.511764705882353
20130811,29.8,2013,8,11,28.352941176470587,1.4470588235294137
20130812,30.6,2013,8,12,28.55294117647059,2.0470588235294116
20130813,27.5,2013,8,13,28.529411764705884,-1.029411764705884
20130814,26.6,2013,8,14,28.38235294117647,-1.7823529411764696
20130815,28.200000000000003,2013,8,15,28.694117647058825,-0.4941176470588218
20130816,28.0,2013,8,16,28.599999999999998,-0.5999999999999979
20130817,28.200000000000003,2013,8,17,28.558823529411764,-0.35882352941176165
20130818,28.400000000000002,2013,8,18,28.88823529411765,-0.4882352941176471
20130819,27.5,2013,8,19,28.611764705882354,-1.1117647058823543
20130820,28.900000000000002,2013,8,20,28.764705882352942,0.13529411764706012
20130821,29.200000000000003,2013,8,21,29.258823529411767,-0.0588235294117645
20130822,29.200000000000003,2013,8,22,29.141176470588242,0.058823529411760944
20130823,28.6,2013,8,23,29.058823529411764,-0.4588235294117631
20130824,28.0,2013,8,24,29.264705882352946,-1.2647058823529456
20130825,27.700000000000003,2013,8,25,29.005882352941175,-1.3058823529411718
20130826,28.8,2013,8,26,29.04705882352941,-0.2470588235294109
20130827,29.3,2013,8,27,28.582352941176474,0.7176470588235269
20130828,29.700000000000003,2013,8,28,28.67058823529412,1.029411764705884
20130829,29.6,2013,8,29,28.98823529411765,0.6117647058823508
20130830,27.3,2013,8,30,29.00588235294118,-1.7058823529411775
20130831,26.400000000000002,2013,8,31,28.764705882352946,-2.3647058823529434
20130901,27.200000000000003,2013,9,1,28.711764705882356,-1.511764705882353
20130902,27.5,2013,9,2,28.470588235294116,-0.970588235294116
20130903,26.0,2013,9,3,28.45882352941177,-2.45882352941177
20130904,25.0,2013,9,4,28.358823529411765,-3.358823529411765
20130905,24.1,2013,9,5,28.44117647058824,-4.341176470588238
20130906,26.3,2013,9,6,28.794117647058822,-2.4941176470588218
20130907,27.5,2013,9,7,28.641176470588235,-1.1411764705882348
20130908,28.0,2013,9,8,28.60588235294118,-0.6058823529411796
20130909,28.200000000000003,2013,9,9,28.48823529411765,-0.2882352941176478
20130910,28.6,2013,9,10,28.370588235294115,0.22941176470588687
20130911,28.400000000000002,2013,9,11,28.46470588235294,-0.06470588235293917
20130912,28.5,2013,9,12,28.411764705882355,0.08823529411764497
20130913,27.8,2013,9,13,28.74705882352941,-0.9470588235294102
20130914,28.0,2013,9,14,28.605882352941176,-0.6058823529411761
20130915,28.200000000000003,2013,9,15,28.800000000000004,-0.6000000000000014
20130916,28.1,2013,9,16,28.547058823529415,-0.44705882352941373
20130917,27.8,2013,9,17,28.764705882352946,-0.9647058823529449
20130918,27.700000000000003,2013,9,18,28.747058823529414,-1.0470588235294116
20130919,28.5,2013,9,19,28.558823529411768,-0.05882352941176805
20130920,29.200000000000003,2013,9,20,28.352941176470587,0.8470588235294159
20130921,31.200000000000003,2013,9,21,28.011764705882356,3.1882352941176464
20130922,28.0,2013,9,22,28.147058823529417,-0.14705882352941657
20130923,27.900000000000002,2013,9,23,27.970588235294116,-0.07058823529411384
20130924,28.1,2013,9,24,27.73529411764706,0.3647058823529399
20130925,28.200000000000003,2013,9,25,27.947058823529417,0.25294117647058556
20130926,27.5,2013,9,26,28.094117647058823,-0.5941176470588232
20130927,26.5,2013,9,27,28.28235294117647,-1.7823529411764696
20130928,26.5,2013,9,28,28.20588235294118,-1.705882352941181
20130929,25.700000000000003,2013,9,29,27.88235294117647,-2.182352941176468
20130930,25.3,2013,9,30,27.69411764705882,-2.3941176470588204
20131001,27.200000000000003,2013,10,1,27.65294117647059,-0.4529411764705884
20131002,27.8,2013,10,2,27.794117647058822,0.005882352941178226
20131003,26.700000000000003,2013,10,3,27.352941176470587,-0.6529411764705841
20131004,26.200000000000003,2013,10,4,27.288235294117644,-1.0882352941176414
20131005,26.3,2013,10,5,27.32352941176471,-1.0235294117647094
20131006,27.700000000000003,2013,10,6,27.035294117647055,0.6647058823529477
20131007,28.3,2013,10,7,26.947058823529414,1.352941176470587
20131008,26.8,2013,10,8,26.847058823529412,-0.0470588235294116
20131009,27.200000000000003,2013,10,9,26.67058823529412,0.529411764705884
20131010,27.0,2013,10,10,26.282352941176473,0.7176470588235269
20131011,27.8,2013,10,11,26.158823529411766,1.6411764705882348
20131012,27.6,2013,10,12,26.158823529411762,1.441176470588239
20131013,27.200000000000003,2013,10,13,26.029411764705884,1.1705882352941188
20131014,26.1,2013,10,14,25.976470588235294,0.12352941176470722
20131015,26.900000000000002,2013,10,15,25.911764705882355,0.9882352941176471
20131016,25.8,2013,10,16,26.076470588235296,-0.2764705882352949
20131017,24.5,2013,10,17,25.658823529411762,-1.1588235294117624
20131018,25.200000000000003,2013,10,18,25.02352941176471,0.1764705882352935
20131019,25.200000000000003,2013,10,19,25.229411764705883,-0.029411764705880472
20131020,25.400000000000002,2013,10,20,25.417647058823533,-0.017647058823531125
20131021,24.8,2013,10,21,25.24705882352941,-0.4470588235294102
20131022,25.1,2013,10,22,25.176470588235297,-0.07647058823529562
20131023,24.6,2013,10,23,25.30588235294118,-0.7058823529411775
20131024,24.400000000000002,2013,10,24,25.400000000000002,-1.0
20131025,23.8,2013,10,25,25.194117647058825,-1.394117647058824
20131026,22.0,2013,10,26,25.00588235294118,-3.0058823529411782
20131027,22.0,2013,10,27,24.95882352941177,-2.95882352941177
20131028,22.8,2013,10,28,24.88823529411765,-2.0882352941176485
20131029,23.700000000000003,2013,10,29,24.729411764705883,-1.0294117647058805
20131030,24.200000000000003,2013,10,30,24.423529411764704,-0.22352941176470154
20131031,24.8,2013,10,31,24.223529411764705,0.5764705882352956
20131101,25.5,2013,11,1,23.935294117647057,1.5647058823529427
20131102,26.200000000000003,2013,11,2,23.52352941176471,2.6764705882352935
20131103,25.6,2013,11,3,23.15294117647059,2.44705882352941
20131104,22.700000000000003,2013,11,4,23.429411764705886,-0.7294117647058833
20131105,22.6,2013,11,5,23.558823529411764,-0.9588235294117631
20131106,24.200000000000003,2013,11,6,24.076470588235296,0.12352941176470722
20131107,24.1,2013,11,7,24.400000000000006,-0.30000000000000426
20131108,24.200000000000003,2013,11,8,23.564705882352943,0.6352941176470601
20131109,25.5,2013,11,9,23.14117647058824,2.3588235294117617
20131110,25.400000000000002,2013,11,10,22.952941176470592,2.44705882352941
20131111,24.1,2013,11,11,22.905882352941177,1.1941176470588246
20131112,21.900000000000002,2013,11,12,22.788235294117648,-0.8882352941176457
20131113,20.700000000000003,2013,11,13,22.52352941176471,-1.8235294117647065
20131114,21.0,2013,11,14,22.758823529411767,-1.7588235294117673
20131115,21.5,2013,11,15,22.900000000000006,-1.4000000000000057
20131116,21.700000000000003,2013,11,16,22.923529411764708,-1.223529411764705
20131117,21.3,2013,11,17,22.50588235294118,-1.2058823529411775
20131118,20.700000000000003,2013,11,18,22.482352941176472,-1.7823529411764696
20131119,20.200000000000003,2013,11,19,22.22352941176471,-2.023529411764706
20131120,20.1,2013,11,20,21.870588235294118,-1.7705882352941167
20131121,20.5,2013,11,21,21.788235294117644,-1.2882352941176443
20131122,21.0,2013,11,22,21.77058823529412,-0.7705882352941202
20131123,21.700000000000003,2013,11,23,21.476470588235294,0.22352941176470864
20131124,22.700000000000003,2013,11,24,21.364705882352943,1.3352941176470594
20131125,19.5,2013,11,25,21.299999999999997,-1.7999999999999972
20131126,19.6,2013,11,26,20.97647058823529,-1.3764705882352892
